order_item_id,order_id,product_id,quantity,unit_price,total_price
13054,4329,176,1,414.01,414.01
13055,4329,14,1,147.88,147.88
13056,4330,158,3,380.96,1142.88
13057,4330,59,2,284.32,568.64
13058,4331,98,1,60.07,60.07
13059,4331,103,3,421.57,1264.71
13060,4331,8,2,31.74,63.48
13061,4332,67,3,221.8,665.4
13062,4332,59,3,284.32,852.96
13063,4332,1,2,27.08,54.16
13064,4332,157,2,331.92,663.84
13065,4332,168,1,113.07,113.07
13066,4333,88,2,197.97,395.94
13067,4333,138,2,236.43,472.86
13068,4334,200,1,302.76,302.76
13069,4334,154,2,203.82,407.64
13070,4334,24,1,40.14,40.14
13071,4335,88,1,197.97,197.97
13072,4335,124,3,241.05,723.15
13073,4335,13,1,370.25,370.25
13074,4335,98,2,60.07,120.14
13075,4335,65,3,148.84,446.52
13076,4336,87,2,301.25,602.5
13077,4336,137,2,100.87,201.74
13078,4336,200,2,302.76,605.52
13079,4336,63,1,411.15,411.15
13080,4336,30,3,276.45,829.35
13081,4337,3,2,431.46,862.92
13082,4337,43,2,102.72,205.44
13083,4337,90,2,412.54,825.08
13084,4337,37,3,88.6,265.8
13085,4337,2,2,448.51,897.02
13086,4338,114,2,382.45,764.9
13087,4338,195,2,393.88,787.76
13088,4339,94,2,10.5,21.0
13089,4339,8,2,31.74,63.48
13090,4340,109,3,25.34,76.02
13091,4340,136,3,484.08,1452.24
13092,4340,115,3,226.73,680.19
13093,4340,102,1,156.2,156.2
13094,4340,174,1,442.44,442.44
13095,4341,59,3,284.32,852.96
13096,4342,34,1,435.4,435.4
13097,4342,32,1,369.62,369.62
13098,4342,20,2,481.44,962.88
13099,4342,9,1,427.57,427.57
13100,4342,160,3,454.83,1364.49
13101,4343,144,2,120.51,241.02
13102,4343,107,1,435.35,435.35
13103,4343,152,3,237.65,712.95
13104,4344,139,2,10.6,21.2
13105,4344,145,3,88.8,266.4
13106,4345,41,3,61.86,185.58
13107,4345,128,1,54.67,54.67
13108,4345,180,1,108.42,108.42
13109,4345,65,1,148.84,148.84
13110,4346,146,2,329.24,658.48
13111,4346,105,1,122.73,122.73
13112,4346,148,1,299.23,299.23
13113,4347,171,3,471.21,1413.63
13114,4347,101,2,414.7,829.4
13115,4347,77,1,387.78,387.78
13116,4347,110,1,368.32,368.32
13117,4348,50,1,122.03,122.03
13118,4348,139,3,10.6,31.8
13119,4349,2,2,448.51,897.02
13120,4349,2,1,448.51,448.51
13121,4349,83,1,495.17,495.17
13122,4349,180,1,108.42,108.42
13123,4349,46,3,238.08,714.24
13124,4350,80,2,38.38,76.76
13125,4350,176,1,414.01,414.01
13126,4350,39,1,126.96,126.96
13127,4350,38,3,173.66,520.98
13128,4351,188,3,301.44,904.32
13129,4351,168,1,113.07,113.07
13130,4352,186,2,70.87,141.74
13131,4353,77,2,387.78,775.56
13132,4353,70,1,97.95,97.95
13133,4353,102,2,156.2,312.4
13134,4354,128,3,54.67,164.01
13135,4354,36,3,87.1,261.3
13136,4354,179,1,488.96,488.96
13137,4354,15,2,133.8,267.6
13138,4354,104,2,388.68,777.36
13139,4355,120,2,108.18,216.36
13140,4355,167,3,246.35,739.05
13141,4356,200,1,302.76,302.76
13142,4357,44,2,442.0,884.0
13143,4357,175,3,50.43,151.29
13144,4357,147,2,169.7,339.4
13145,4358,71,1,379.31,379.31
13146,4358,14,1,147.88,147.88
13147,4358,185,2,476.26,952.52
13148,4359,124,3,241.05,723.15
13149,4360,75,3,474.18,1422.54
13150,4360,139,1,10.6,10.6
13151,4360,52,1,10.55,10.55
13152,4361,96,3,239.58,718.74
13153,4361,127,1,109.81,109.81
13154,4361,61,3,194.58,583.74
13155,4361,143,1,283.62,283.62
13156,4361,102,3,156.2,468.6
13157,4362,110,1,368.32,368.32
13158,4363,67,2,221.8,443.6
13159,4364,153,1,343.42,343.42
13160,4364,59,1,284.32,284.32
13161,4364,103,2,421.57,843.14
13162,4364,20,2,481.44,962.88
13163,4365,88,3,197.97,593.91
13164,4365,181,1,349.67,349.67
13165,4365,159,3,476.8,1430.4
13166,4365,118,1,364.97,364.97
13167,4365,25,2,442.62,885.24
13168,4366,185,1,476.26,476.26
13169,4367,111,2,455.67,911.34
13170,4367,156,2,363.72,727.44
13171,4367,172,1,45.48,45.48
13172,4367,8,3,31.74,95.22
13173,4367,34,2,435.4,870.8
13174,4368,147,1,169.7,169.7
13175,4369,31,3,433.6,1300.8
13176,4370,141,3,307.58,922.74
13177,4370,185,2,476.26,952.52
13178,4371,61,1,194.58,194.58
13179,4371,181,1,349.67,349.67
13180,4372,116,1,162.86,162.86
13181,4372,69,3,202.15,606.45
13182,4372,166,1,19.0,19.0
13183,4372,194,2,316.4,632.8
13184,4372,150,2,492.33,984.66
13185,4373,42,3,352.51,1057.53
13186,4373,27,2,454.19,908.38
13187,4373,138,3,236.43,709.29
13188,4373,96,2,239.58,479.16
13189,4373,32,1,369.62,369.62
13190,4374,55,3,136.76,410.28
13191,4374,166,2,19.0,38.0
13192,4374,22,2,448.3,896.6
13193,4374,154,1,203.82,203.82
13194,4375,120,2,108.18,216.36
13195,4376,78,3,357.2,1071.6
13196,4376,29,2,334.43,668.86
13197,4376,47,2,440.75,881.5
13198,4376,144,2,120.51,241.02
13199,4377,150,2,492.33,984.66
13200,4377,41,2,61.86,123.72
13201,4378,89,3,42.16,126.48
13202,4378,21,3,63.64,190.92
13203,4379,61,3,194.58,583.74
13204,4379,18,1,33.9,33.9
13205,4379,77,3,387.78,1163.34
13206,4379,148,2,299.23,598.46
13207,4379,187,2,449.15,898.3
13208,4380,195,3,393.88,1181.64
13209,4380,112,3,430.11,1290.33
13210,4381,123,1,285.75,285.75
13211,4381,193,2,474.2,948.4
13212,4381,77,1,387.78,387.78
13213,4381,163,2,81.5,163.0
13214,4382,162,2,377.09,754.18
13215,4382,78,3,357.2,1071.6
13216,4383,133,2,400.43,800.86
13217,4383,43,3,102.72,308.16
13218,4383,97,2,472.71,945.42
13219,4383,122,1,360.31,360.31
13220,4384,104,3,388.68,1166.04
13221,4384,79,1,242.05,242.05
13222,4384,133,3,400.43,1201.29
13223,4385,41,3,61.86,185.58
13224,4386,13,1,370.25,370.25
13225,4386,70,3,97.95,293.85
13226,4386,166,1,19.0,19.0
13227,4386,165,2,289.74,579.48
13228,4386,33,2,265.42,530.84
13229,4387,149,2,222.29,444.58
13230,4387,13,3,370.25,1110.75
13231,4387,8,3,31.74,95.22
13232,4387,13,3,370.25,1110.75
13233,4388,3,3,431.46,1294.38
13234,4388,17,2,350.9,701.8
13235,4388,179,2,488.96,977.92
13236,4389,59,2,284.32,568.64
13237,4389,107,1,435.35,435.35
13238,4389,74,1,387.72,387.72
13239,4389,104,2,388.68,777.36
13240,4390,33,2,265.42,530.84
13241,4390,67,3,221.8,665.4
13242,4391,9,1,427.57,427.57
13243,4391,106,3,74.35,223.05
13244,4392,14,3,147.88,443.64
13245,4392,195,1,393.88,393.88
13246,4393,162,1,377.09,377.09
13247,4393,26,3,262.88,788.64
13248,4393,86,1,327.31,327.31
13249,4394,62,1,14.45,14.45
13250,4394,182,1,412.51,412.51
13251,4394,193,2,474.2,948.4
13252,4394,48,1,12.52,12.52
13253,4395,80,1,38.38,38.38
13254,4395,67,2,221.8,443.6
13255,4395,85,2,228.52,457.04
13256,4395,147,1,169.7,169.7
13257,4396,163,1,81.5,81.5
13258,4397,69,1,202.15,202.15
13259,4397,157,1,331.92,331.92
13260,4397,56,2,104.64,209.28
13261,4397,157,3,331.92,995.76
13262,4397,189,2,312.14,624.28
13263,4398,79,1,242.05,242.05
13264,4398,41,3,61.86,185.58
13265,4398,138,3,236.43,709.29
13266,4398,63,3,411.15,1233.45
13267,4399,158,2,380.96,761.92
13268,4399,176,2,414.01,828.02
13269,4399,178,2,167.83,335.66
13270,4400,22,2,448.3,896.6
13271,4400,64,3,72.94,218.82
13272,4400,6,1,143.75,143.75
13273,4400,43,2,102.72,205.44
13274,4401,190,2,310.34,620.68
13275,4401,120,3,108.18,324.54
13276,4402,104,2,388.68,777.36
13277,4402,3,1,431.46,431.46
13278,4403,37,3,88.6,265.8
13279,4403,145,1,88.8,88.8
13280,4404,10,3,27.36,82.08
13281,4404,163,1,81.5,81.5
13282,4404,111,2,455.67,911.34
13283,4404,117,2,167.16,334.32
13284,4404,18,3,33.9,101.7
13285,4405,78,1,357.2,357.2
13286,4405,116,3,162.86,488.58
13287,4405,126,1,88.03,88.03
13288,4406,82,2,427.68,855.36
13289,4406,169,1,179.55,179.55
13290,4406,183,2,30.18,60.36
13291,4407,165,1,289.74,289.74
13292,4407,32,2,369.62,739.24
13293,4408,127,3,109.81,329.43
13294,4408,37,3,88.6,265.8
13295,4408,181,3,349.67,1049.01
13296,4408,16,3,12.49,37.47
13297,4408,111,2,455.67,911.34
13298,4409,69,3,202.15,606.45
13299,4409,58,3,169.95,509.85
13300,4409,51,2,455.26,910.52
13301,4410,176,3,414.01,1242.03
13302,4410,103,3,421.57,1264.71
13303,4411,71,2,379.31,758.62
13304,4412,190,3,310.34,931.02
13305,4412,152,1,237.65,237.65
13306,4413,45,3,481.04,1443.12
13307,4413,121,3,435.38,1306.14
13308,4413,178,1,167.83,167.83
13309,4414,117,1,167.16,167.16
13310,4414,64,3,72.94,218.82
13311,4414,26,1,262.88,262.88
13312,4415,6,2,143.75,287.5
13313,4415,60,2,66.76,133.52
13314,4416,64,3,72.94,218.82
13315,4416,174,1,442.44,442.44
13316,4416,13,1,370.25,370.25
13317,4417,109,2,25.34,50.68
13318,4417,26,1,262.88,262.88
13319,4418,76,2,91.53,183.06
13320,4418,65,1,148.84,148.84
13321,4419,138,2,236.43,472.86
13322,4419,49,3,411.77,1235.31
13323,4419,118,1,364.97,364.97
13324,4419,15,1,133.8,133.8
13325,4419,59,2,284.32,568.64
13326,4420,83,1,495.17,495.17
13327,4421,13,1,370.25,370.25
13328,4421,64,1,72.94,72.94
13329,4421,84,1,341.27,341.27
13330,4421,8,2,31.74,63.48
13331,4422,94,2,10.5,21.0
13332,4423,137,2,100.87,201.74
13333,4423,14,3,147.88,443.64
13334,4423,69,3,202.15,606.45
13335,4424,70,1,97.95,97.95
13336,4425,166,3,19.0,57.0
13337,4425,173,2,271.78,543.56
13338,4426,101,2,414.7,829.4
13339,4426,19,1,270.98,270.98
13340,4426,152,3,237.65,712.95
13341,4427,96,2,239.58,479.16
13342,4427,23,1,495.82,495.82
13343,4428,60,3,66.76,200.28
13344,4428,10,2,27.36,54.72
13345,4428,198,3,333.8,1001.4
13346,4429,151,1,83.29,83.29
13347,4430,188,2,301.44,602.88
13348,4430,6,2,143.75,287.5
13349,4431,187,3,449.15,1347.45
13350,4431,80,3,38.38,115.14
13351,4432,196,1,310.01,310.01
13352,4432,158,3,380.96,1142.88
13353,4432,121,1,435.38,435.38
13354,4433,178,2,167.83,335.66
13355,4433,194,2,316.4,632.8
13356,4433,92,2,411.2,822.4
13357,4434,101,2,414.7,829.4
13358,4435,45,3,481.04,1443.12
13359,4435,162,3,377.09,1131.27
13360,4436,72,2,396.52,793.04
13361,4436,63,1,411.15,411.15
13362,4437,31,3,433.6,1300.8
13363,4437,106,1,74.35,74.35
13364,4437,20,3,481.44,1444.32
13365,4437,172,3,45.48,136.44
13366,4438,184,2,338.49,676.98
13367,4438,61,2,194.58,389.16
13368,4438,34,1,435.4,435.4
13369,4439,118,2,364.97,729.94
13370,4440,81,1,46.6,46.6
13371,4441,40,1,465.74,465.74
13372,4441,81,3,46.6,139.8
13373,4441,144,3,120.51,361.53
13374,4442,129,2,85.29,170.58
13375,4442,171,3,471.21,1413.63
13376,4442,108,3,481.99,1445.97
13377,4442,115,2,226.73,453.46
13378,4443,79,1,242.05,242.05
13379,4444,178,2,167.83,335.66
13380,4444,7,3,243.57,730.71
13381,4445,191,3,156.43,469.29
13382,4446,28,1,289.95,289.95
13383,4447,73,2,95.14,190.28
13384,4448,13,3,370.25,1110.75
13385,4449,154,1,203.82,203.82
13386,4449,125,3,276.18,828.54
13387,4450,129,3,85.29,255.87
13388,4450,26,3,262.88,788.64
13389,4450,153,1,343.42,343.42
13390,4450,10,2,27.36,54.72
13391,4450,101,3,414.7,1244.1
13392,4451,99,1,428.56,428.56
13393,4452,134,1,154.14,154.14
13394,4452,105,3,122.73,368.19
13395,4452,122,3,360.31,1080.93
13396,4452,138,3,236.43,709.29
13397,4452,91,1,192.2,192.2
13398,4453,176,2,414.01,828.02
13399,4453,108,3,481.99,1445.97
13400,4453,12,2,466.48,932.96
13401,4453,161,1,364.9,364.9
13402,4453,170,3,390.14,1170.42
13403,4454,86,2,327.31,654.62
13404,4454,195,3,393.88,1181.64
13405,4454,138,1,236.43,236.43
13406,4454,98,2,60.07,120.14
13407,4455,135,1,456.8,456.8
13408,4455,4,2,234.14,468.28
13409,4456,183,2,30.18,60.36
13410,4456,41,1,61.86,61.86
13411,4457,29,3,334.43,1003.29
13412,4457,172,2,45.48,90.96
13413,4457,115,1,226.73,226.73
13414,4457,162,1,377.09,377.09
13415,4457,118,1,364.97,364.97
13416,4458,108,2,481.99,963.98
13417,4458,5,2,201.67,403.34
13418,4458,133,1,400.43,400.43
13419,4459,137,1,100.87,100.87
13420,4460,197,2,247.36,494.72
13421,4461,114,3,382.45,1147.35
13422,4461,195,3,393.88,1181.64
13423,4461,150,3,492.33,1476.99
13424,4461,146,2,329.24,658.48
13425,4461,27,3,454.19,1362.57
13426,4462,89,2,42.16,84.32
13427,4462,156,3,363.72,1091.16
13428,4462,53,2,282.53,565.06
13429,4463,21,2,63.64,127.28
13430,4463,100,2,268.24,536.48
13431,4463,68,3,421.66,1264.98
13432,4463,10,2,27.36,54.72
13433,4464,135,3,456.8,1370.4
13434,4464,186,2,70.87,141.74
13435,4464,116,2,162.86,325.72
13436,4464,18,3,33.9,101.7
13437,4465,196,2,310.01,620.02
13438,4465,26,1,262.88,262.88
13439,4465,109,2,25.34,50.68
13440,4466,111,1,455.67,455.67
13441,4466,90,3,412.54,1237.62
13442,4466,156,2,363.72,727.44
13443,4467,54,2,380.75,761.5
13444,4467,64,1,72.94,72.94
13445,4467,129,1,85.29,85.29
13446,4467,161,3,364.9,1094.7
13447,4468,54,3,380.75,1142.25
13448,4468,38,1,173.66,173.66
13449,4468,185,1,476.26,476.26
13450,4468,35,2,130.19,260.38
13451,4469,89,2,42.16,84.32
13452,4469,85,1,228.52,228.52
13453,4469,62,2,14.45,28.9
13454,4469,181,2,349.67,699.34
13455,4469,124,1,241.05,241.05
13456,4470,174,1,442.44,442.44
13457,4471,97,2,472.71,945.42
13458,4472,124,1,241.05,241.05
13459,4472,152,1,237.65,237.65
13460,4472,107,1,435.35,435.35
13461,4472,96,2,239.58,479.16
13462,4472,141,2,307.58,615.16
13463,4473,4,1,234.14,234.14
13464,4473,37,2,88.6,177.2
13465,4474,36,2,87.1,174.2
13466,4475,87,2,301.25,602.5
13467,4475,7,3,243.57,730.71
13468,4475,15,2,133.8,267.6
13469,4476,152,1,237.65,237.65
13470,4476,130,3,232.31,696.93
13471,4476,185,1,476.26,476.26
13472,4477,151,3,83.29,249.87
13473,4477,54,3,380.75,1142.25
13474,4477,127,2,109.81,219.62
13475,4477,162,2,377.09,754.18
13476,4477,61,3,194.58,583.74
13477,4478,123,1,285.75,285.75
13478,4478,80,2,38.38,76.76
13479,4478,25,2,442.62,885.24
13480,4478,55,1,136.76,136.76
13481,4478,52,2,10.55,21.1
13482,4479,135,1,456.8,456.8
13483,4479,198,3,333.8,1001.4
13484,4480,8,1,31.74,31.74
13485,4481,21,2,63.64,127.28
13486,4481,58,2,169.95,339.9
13487,4481,41,3,61.86,185.58
13488,4481,79,3,242.05,726.15
13489,4481,58,1,169.95,169.95
13490,4482,178,3,167.83,503.49
13491,4482,72,1,396.52,396.52
13492,4482,113,3,482.62,1447.86
13493,4482,145,3,88.8,266.4
13494,4483,81,2,46.6,93.2
13495,4483,106,2,74.35,148.7
13496,4483,40,3,465.74,1397.22
13497,4483,159,2,476.8,953.6
13498,4484,92,1,411.2,411.2
13499,4484,134,3,154.14,462.42
13500,4485,41,1,61.86,61.86
13501,4485,87,1,301.25,301.25
13502,4485,116,2,162.86,325.72
13503,4485,162,2,377.09,754.18
13504,4486,2,1,448.51,448.51
13505,4487,64,1,72.94,72.94
13506,4487,34,1,435.4,435.4
13507,4488,10,2,27.36,54.72
13508,4488,98,3,60.07,180.21
13509,4488,120,2,108.18,216.36
13510,4489,48,2,12.52,25.04
13511,4490,169,2,179.55,359.1
13512,4491,145,3,88.8,266.4
13513,4491,12,2,466.48,932.96
13514,4491,27,3,454.19,1362.57
13515,4491,162,1,377.09,377.09
13516,4491,198,3,333.8,1001.4
13517,4492,87,1,301.25,301.25
13518,4493,104,2,388.68,777.36
13519,4493,12,3,466.48,1399.44
13520,4493,139,1,10.6,10.6
13521,4493,47,1,440.75,440.75
13522,4494,33,2,265.42,530.84
13523,4494,135,3,456.8,1370.4
13524,4494,76,2,91.53,183.06
13525,4494,125,3,276.18,828.54
13526,4494,158,1,380.96,380.96
13527,4495,143,2,283.62,567.24
13528,4495,50,2,122.03,244.06
13529,4495,22,2,448.3,896.6
13530,4495,36,2,87.1,174.2
13531,4495,101,3,414.7,1244.1
13532,4496,142,2,131.29,262.58
13533,4496,78,2,357.2,714.4
13534,4496,40,1,465.74,465.74
13535,4497,41,2,61.86,123.72
13536,4497,178,3,167.83,503.49
13537,4498,65,3,148.84,446.52
13538,4498,140,2,303.18,606.36
13539,4499,186,1,70.87,70.87
13540,4499,63,2,411.15,822.3
13541,4500,119,1,375.46,375.46
13542,4500,77,2,387.78,775.56
13543,4501,58,1,169.95,169.95
13544,4502,137,1,100.87,100.87
13545,4503,98,3,60.07,180.21
13546,4503,98,3,60.07,180.21
13547,4504,32,2,369.62,739.24
13548,4504,32,3,369.62,1108.86
13549,4504,196,1,310.01,310.01
13550,4504,172,3,45.48,136.44
13551,4504,105,1,122.73,122.73
13552,4505,22,1,448.3,448.3
13553,4505,68,2,421.66,843.32
13554,4505,24,3,40.14,120.42
13555,4505,146,3,329.24,987.72
13556,4506,27,3,454.19,1362.57
13557,4507,33,3,265.42,796.26
13558,4507,81,2,46.6,93.2
13559,4507,169,3,179.55,538.65
13560,4507,154,1,203.82,203.82
13561,4507,78,3,357.2,1071.6
13562,4508,105,3,122.73,368.19
13563,4508,142,3,131.29,393.87
13564,4508,199,1,280.97,280.97
13565,4508,75,1,474.18,474.18
13566,4509,57,2,51.21,102.42
13567,4510,72,1,396.52,396.52
13568,4511,194,1,316.4,316.4
13569,4511,133,1,400.43,400.43
13570,4512,144,3,120.51,361.53
13571,4513,80,1,38.38,38.38
13572,4514,22,3,448.3,1344.9
13573,4514,181,1,349.67,349.67
13574,4514,41,2,61.86,123.72
13575,4515,114,3,382.45,1147.35
13576,4516,80,2,38.38,76.76
13577,4517,10,3,27.36,82.08
13578,4517,93,2,133.73,267.46
13579,4517,1,3,27.08,81.24
13580,4517,191,2,156.43,312.86
13581,4518,99,2,428.56,857.12
13582,4519,76,3,91.53,274.59
13583,4520,118,3,364.97,1094.91
13584,4520,55,1,136.76,136.76
13585,4520,6,1,143.75,143.75
13586,4520,27,2,454.19,908.38
13587,4520,91,2,192.2,384.4
13588,4521,81,2,46.6,93.2
13589,4521,33,1,265.42,265.42
13590,4521,118,2,364.97,729.94
13591,4522,154,2,203.82,407.64
13592,4522,14,2,147.88,295.76
13593,4522,186,2,70.87,141.74
13594,4522,7,1,243.57,243.57
13595,4523,116,2,162.86,325.72
13596,4523,67,3,221.8,665.4
13597,4524,158,3,380.96,1142.88
13598,4524,116,1,162.86,162.86
13599,4524,155,1,487.6,487.6
13600,4524,64,3,72.94,218.82
13601,4524,28,3,289.95,869.85
13602,4525,101,3,414.7,1244.1
13603,4525,158,2,380.96,761.92
13604,4526,48,3,12.52,37.56
13605,4527,77,1,387.78,387.78
13606,4527,2,2,448.51,897.02
13607,4527,5,1,201.67,201.67
13608,4527,43,2,102.72,205.44
13609,4528,90,1,412.54,412.54
13610,4528,17,3,350.9,1052.7
13611,4528,166,3,19.0,57.0
13612,4528,12,2,466.48,932.96
13613,4529,102,1,156.2,156.2
13614,4529,23,3,495.82,1487.46
13615,4529,10,1,27.36,27.36
13616,4529,7,3,243.57,730.71
13617,4530,104,3,388.68,1166.04
13618,4530,86,2,327.31,654.62
13619,4530,105,1,122.73,122.73
13620,4530,43,2,102.72,205.44
13621,4530,58,2,169.95,339.9
13622,4531,100,2,268.24,536.48
13623,4532,16,2,12.49,24.98
13624,4533,75,3,474.18,1422.54
13625,4533,103,2,421.57,843.14
13626,4533,154,2,203.82,407.64
13627,4533,144,2,120.51,241.02
13628,4534,133,3,400.43,1201.29
13629,4534,70,3,97.95,293.85
13630,4534,65,3,148.84,446.52
13631,4534,18,2,33.9,67.8
13632,4534,4,3,234.14,702.42
13633,4535,104,1,388.68,388.68
13634,4535,7,1,243.57,243.57
13635,4536,120,1,108.18,108.18
13636,4536,193,1,474.2,474.2
13637,4536,114,2,382.45,764.9
13638,4536,196,1,310.01,310.01
13639,4537,81,3,46.6,139.8
13640,4537,80,3,38.38,115.14
13641,4537,51,1,455.26,455.26
13642,4537,10,2,27.36,54.72
13643,4538,27,1,454.19,454.19
13644,4538,19,2,270.98,541.96
13645,4538,28,3,289.95,869.85
13646,4538,181,2,349.67,699.34
13647,4538,14,1,147.88,147.88
13648,4539,158,1,380.96,380.96
13649,4539,44,1,442.0,442.0
13650,4539,69,2,202.15,404.3
13651,4540,23,2,495.82,991.64
13652,4540,86,3,327.31,981.93
13653,4540,109,2,25.34,50.68
13654,4541,59,1,284.32,284.32
13655,4541,60,3,66.76,200.28
13656,4541,170,3,390.14,1170.42
13657,4542,170,3,390.14,1170.42
13658,4542,187,2,449.15,898.3
13659,4542,180,2,108.42,216.84
13660,4543,42,1,352.51,352.51
13661,4543,146,1,329.24,329.24
13662,4543,123,3,285.75,857.25
13663,4544,55,3,136.76,410.28
13664,4545,93,1,133.73,133.73
13665,4545,1,1,27.08,27.08
13666,4546,159,3,476.8,1430.4
13667,4546,150,3,492.33,1476.99
13668,4546,47,2,440.75,881.5
13669,4547,90,1,412.54,412.54
13670,4547,185,2,476.26,952.52
13671,4547,184,1,338.49,338.49
13672,4547,190,3,310.34,931.02
13673,4548,166,2,19.0,38.0
13674,4548,61,1,194.58,194.58
13675,4548,117,1,167.16,167.16
13676,4548,146,2,329.24,658.48
13677,4549,178,1,167.83,167.83
13678,4549,70,3,97.95,293.85
13679,4549,127,3,109.81,329.43
13680,4549,186,1,70.87,70.87
13681,4550,192,3,468.25,1404.75
13682,4550,90,3,412.54,1237.62
13683,4551,85,3,228.52,685.56
13684,4551,63,3,411.15,1233.45
13685,4551,40,2,465.74,931.48
13686,4551,169,2,179.55,359.1
13687,4552,117,3,167.16,501.48
13688,4552,24,2,40.14,80.28
13689,4552,180,1,108.42,108.42
13690,4552,62,2,14.45,28.9
13691,4552,148,1,299.23,299.23
13692,4553,196,2,310.01,620.02
13693,4554,100,2,268.24,536.48
13694,4554,9,2,427.57,855.14
13695,4554,2,2,448.51,897.02
13696,4554,94,3,10.5,31.5
13697,4554,165,1,289.74,289.74
13698,4555,59,2,284.32,568.64
13699,4555,119,3,375.46,1126.38
13700,4555,33,1,265.42,265.42
13701,4555,184,1,338.49,338.49
13702,4556,35,2,130.19,260.38
13703,4556,7,2,243.57,487.14
13704,4556,179,3,488.96,1466.88
13705,4556,143,3,283.62,850.86
13706,4557,95,2,87.88,175.76
13707,4557,101,2,414.7,829.4
13708,4558,54,3,380.75,1142.25
13709,4558,137,3,100.87,302.61
13710,4558,153,2,343.42,686.84
13711,4558,4,1,234.14,234.14
13712,4559,170,3,390.14,1170.42
13713,4559,166,2,19.0,38.0
13714,4559,93,2,133.73,267.46
13715,4560,60,3,66.76,200.28
13716,4561,65,3,148.84,446.52
13717,4561,34,2,435.4,870.8
13718,4562,186,3,70.87,212.61
13719,4563,102,3,156.2,468.6
13720,4563,150,1,492.33,492.33
13721,4563,93,2,133.73,267.46
13722,4563,33,3,265.42,796.26
13723,4564,85,1,228.52,228.52
13724,4565,45,2,481.04,962.08
13725,4565,14,1,147.88,147.88
13726,4565,13,3,370.25,1110.75
13727,4565,21,1,63.64,63.64
13728,4565,171,3,471.21,1413.63
13729,4566,22,2,448.3,896.6
13730,4567,19,2,270.98,541.96
13731,4567,19,3,270.98,812.94
13732,4567,118,1,364.97,364.97
13733,4567,144,2,120.51,241.02
13734,4568,198,3,333.8,1001.4
13735,4568,160,3,454.83,1364.49
13736,4568,132,1,18.75,18.75
13737,4569,23,1,495.82,495.82
13738,4569,1,1,27.08,27.08
13739,4570,132,1,18.75,18.75
13740,4570,168,1,113.07,113.07
13741,4570,136,2,484.08,968.16
13742,4570,171,2,471.21,942.42
13743,4570,147,3,169.7,509.1
13744,4571,196,3,310.01,930.03
13745,4572,104,2,388.68,777.36
13746,4572,33,1,265.42,265.42
13747,4572,173,1,271.78,271.78
13748,4572,19,1,270.98,270.98
13749,4572,68,3,421.66,1264.98
13750,4573,136,1,484.08,484.08
13751,4573,127,3,109.81,329.43
13752,4573,120,3,108.18,324.54
13753,4574,161,2,364.9,729.8
13754,4574,93,2,133.73,267.46
13755,4575,18,3,33.9,101.7
13756,4575,36,1,87.1,87.1
13757,4575,19,3,270.98,812.94
13758,4575,141,1,307.58,307.58
13759,4576,6,2,143.75,287.5
13760,4576,55,1,136.76,136.76
13761,4577,187,2,449.15,898.3
13762,4577,74,1,387.72,387.72
13763,4577,124,2,241.05,482.1
13764,4577,17,3,350.9,1052.7
13765,4577,162,3,377.09,1131.27
13766,4578,8,1,31.74,31.74
13767,4578,49,2,411.77,823.54
13768,4579,196,1,310.01,310.01
13769,4579,177,3,185.32,555.96
13770,4579,112,3,430.11,1290.33
13771,4580,109,3,25.34,76.02
13772,4580,49,2,411.77,823.54
13773,4581,152,1,237.65,237.65
13774,4581,106,2,74.35,148.7
13775,4581,112,2,430.11,860.22
13776,4581,4,1,234.14,234.14
13777,4581,38,1,173.66,173.66
13778,4582,171,1,471.21,471.21
13779,4582,183,3,30.18,90.54
13780,4582,188,1,301.44,301.44
13781,4582,169,1,179.55,179.55
13782,4582,88,1,197.97,197.97
13783,4583,39,3,126.96,380.88
13784,4583,103,2,421.57,843.14
13785,4583,27,1,454.19,454.19
13786,4583,98,3,60.07,180.21
13787,4583,62,2,14.45,28.9
13788,4584,67,3,221.8,665.4
13789,4584,160,3,454.83,1364.49
13790,4584,83,1,495.17,495.17
13791,4584,48,2,12.52,25.04
13792,4584,48,3,12.52,37.56
13793,4585,195,2,393.88,787.76
13794,4585,67,2,221.8,443.6
13795,4585,176,3,414.01,1242.03
13796,4585,72,1,396.52,396.52
13797,4586,197,3,247.36,742.08
13798,4586,187,3,449.15,1347.45
13799,4586,112,3,430.11,1290.33
13800,4586,29,1,334.43,334.43
13801,4587,80,1,38.38,38.38
13802,4588,12,2,466.48,932.96
13803,4588,66,1,19.03,19.03
13804,4589,182,3,412.51,1237.53
13805,4589,7,2,243.57,487.14
13806,4589,144,2,120.51,241.02
13807,4589,123,1,285.75,285.75
13808,4589,86,2,327.31,654.62
13809,4590,153,3,343.42,1030.26
13810,4590,169,3,179.55,538.65
13811,4590,15,3,133.8,401.4
13812,4591,179,1,488.96,488.96
13813,4591,200,2,302.76,605.52
13814,4591,136,2,484.08,968.16
13815,4591,157,1,331.92,331.92
13816,4592,92,3,411.2,1233.6
13817,4592,26,3,262.88,788.64
13818,4593,5,3,201.67,605.01
13819,4593,187,2,449.15,898.3
13820,4594,61,2,194.58,389.16
13821,4594,44,1,442.0,442.0
13822,4594,106,1,74.35,74.35
13823,4594,186,2,70.87,141.74
