order_id,customer_id,order_date,order_status
2837,880,2023-11-20,completed
2838,175,2023-11-10,completed
2839,109,2023-10-20,cancelled
2840,183,2023-07-27,completed
2841,192,2023-02-06,completed
2842,65,2023-02-10,completed
2843,849,2023-03-24,completed
2844,963,2023-06-25,completed
2845,474,2023-04-27,pending
2846,783,2023-06-10,completed
2847,100,2023-06-12,completed
2848,544,2023-12-01,cancelled
2849,864,2023-05-30,completed
2850,128,2023-12-30,completed
2851,452,2023-05-17,completed
2852,914,2023-11-06,completed
2853,369,2023-11-27,completed
2854,851,2023-07-22,completed
2855,43,2023-05-19,completed
2856,884,2023-08-16,completed
2857,419,2023-07-05,completed
2858,488,2023-10-28,completed
2859,78,2023-09-24,completed
2860,826,2023-08-19,completed
2861,801,2023-07-31,completed
2862,270,2023-03-27,cancelled
2863,674,2023-04-05,completed
2864,701,2023-01-12,completed
2865,759,2023-03-06,completed
2866,900,2023-05-01,completed
2867,728,2023-12-05,completed
2868,315,2023-05-09,completed
2869,925,2023-12-25,pending
2870,851,2023-02-10,completed
2871,902,2023-04-18,completed
2872,889,2023-03-27,completed
2873,993,2023-07-23,completed
2874,945,2023-02-22,completed
2875,168,2023-02-18,completed
2876,339,2023-02-02,pending
2877,193,2023-08-31,completed
2878,453,2023-10-08,completed
2879,283,2023-01-28,completed
2880,336,2023-01-14,completed
2881,390,2023-07-23,completed
2882,1000,2023-09-26,completed
2883,525,2023-02-12,completed
2884,240,2023-02-23,completed
2885,832,2023-05-15,completed
2886,958,2023-11-13,completed
2887,483,2023-03-21,cancelled
2888,659,2023-02-13,completed
2889,716,2023-12-02,completed
2890,592,2023-07-19,cancelled
2891,891,2023-06-08,completed
2892,555,2023-04-28,completed
2893,458,2023-05-07,completed
2894,89,2023-05-26,completed
2895,660,2023-08-15,completed
2896,95,2023-11-17,completed
2897,452,2023-03-06,completed
2898,428,2023-03-09,completed
2899,151,2023-09-27,completed
2900,514,2023-03-29,completed
2901,376,2023-01-15,completed
2902,22,2023-01-18,completed
2903,883,2023-12-06,completed
2904,313,2023-07-02,completed
2905,997,2023-06-16,completed
2906,840,2023-09-01,completed
2907,519,2023-08-28,completed
2908,206,2023-10-04,completed
2909,952,2023-05-20,completed
2910,375,2023-10-08,cancelled
2911,451,2023-08-16,completed
2912,626,2023-03-11,completed
2913,784,2023-12-24,completed
2914,595,2023-10-04,completed
2915,179,2023-04-01,completed
2916,210,2023-10-30,completed
2917,500,2023-11-02,completed
2918,464,2023-08-22,cancelled
2919,840,2023-11-20,completed
2920,124,2023-11-22,completed
2921,993,2023-10-16,completed
2922,113,2023-08-11,pending
2923,12,2023-09-26,completed
2924,126,2023-11-24,completed
2925,565,2023-11-24,pending
2926,331,2023-10-01,completed
2927,901,2023-06-08,completed
2928,283,2023-06-27,completed
2929,140,2023-09-04,completed
2930,401,2023-10-04,completed
2931,902,2023-04-27,completed
2932,97,2023-02-15,completed
2933,517,2023-08-15,completed
2934,569,2023-06-07,completed
2935,924,2023-07-07,completed
2936,846,2023-07-31,completed
2937,69,2023-05-14,completed
2938,118,2023-03-21,completed
2939,888,2023-06-05,completed
2940,59,2023-01-06,completed
2941,33,2023-01-01,completed
2942,318,2023-09-25,completed
2943,50,2023-03-11,pending
2944,880,2023-06-26,completed
2945,489,2023-05-27,completed
2946,19,2023-08-29,completed
2947,726,2023-10-01,completed
2948,197,2023-01-05,completed
2949,891,2023-12-19,completed
2950,450,2023-09-09,cancelled
2951,990,2023-09-02,completed
2952,559,2023-06-03,completed
2953,679,2023-01-05,completed
2954,452,2023-08-09,completed
2955,289,2023-05-30,refunded
2956,141,2023-11-02,completed
2957,84,2023-04-29,completed
2958,694,2023-01-04,completed
2959,391,2023-10-08,completed
2960,591,2023-07-11,completed
2961,215,2023-04-07,completed
2962,526,2023-07-30,completed
2963,215,2023-10-15,completed
2964,403,2023-08-12,completed
2965,128,2023-07-22,completed
2966,822,2023-05-08,completed
2967,477,2023-03-25,completed
2968,760,2023-11-27,completed
2969,404,2023-07-19,completed
2970,29,2023-07-13,completed
2971,792,2023-04-23,completed
2972,338,2023-05-15,cancelled
2973,831,2023-02-10,completed
2974,714,2023-08-05,completed
2975,361,2023-11-17,completed
2976,569,2023-05-03,completed
2977,392,2023-09-22,completed
2978,218,2023-11-10,pending
2979,574,2023-12-22,completed
2980,669,2023-12-17,pending
2981,202,2023-05-20,completed
2982,17,2023-05-26,completed
2983,322,2023-11-29,completed
2984,518,2023-09-30,completed
2985,570,2023-05-18,completed
2986,325,2023-07-31,pending
2987,412,2023-04-07,pending
2988,318,2023-02-05,cancelled
2989,681,2023-04-04,completed
2990,965,2023-03-11,completed
2991,82,2023-05-29,completed
2992,474,2023-02-26,completed
2993,468,2023-11-23,completed
2994,425,2023-08-22,completed
2995,945,2023-11-13,completed
2996,731,2023-08-20,completed
2997,689,2023-05-20,completed
2998,204,2023-12-25,completed
2999,583,2023-11-15,completed
3000,387,2023-09-09,completed
3001,778,2023-04-07,completed
3002,98,2023-06-14,completed
3003,345,2023-01-10,completed
3004,803,2023-03-19,completed
3005,208,2023-01-26,completed
3006,514,2023-10-01,completed
3007,636,2023-01-12,completed
3008,792,2023-04-06,completed
3009,586,2023-02-22,completed
3010,166,2023-05-25,completed
3011,22,2023-05-18,completed
3012,154,2023-03-06,completed
3013,939,2023-08-13,completed
3014,439,2023-01-05,completed
3015,295,2023-04-30,completed
3016,219,2023-02-16,completed
3017,669,2023-03-19,completed
3018,495,2023-01-08,completed
3019,230,2023-09-10,pending
3020,20,2023-04-22,completed
3021,987,2023-06-25,completed
3022,553,2023-08-04,completed
3023,950,2023-06-09,completed
3024,148,2023-09-13,completed
3025,108,2023-07-10,completed
3026,403,2023-08-26,completed
3027,596,2023-12-23,pending
3028,483,2023-01-17,completed
3029,367,2023-06-19,completed
3030,834,2023-02-11,cancelled
3031,414,2023-03-16,completed
3032,309,2023-01-29,completed
3033,802,2023-05-17,completed
3034,918,2023-07-20,completed
3035,835,2023-02-06,completed
3036,134,2023-10-06,pending
3037,719,2023-08-29,completed
3038,283,2023-04-03,completed
3039,778,2023-04-09,pending
3040,73,2023-05-09,completed
3041,481,2023-07-15,completed
3042,352,2023-01-07,completed
3043,560,2023-03-04,pending
3044,326,2024-01-01,completed
3045,745,2023-05-08,completed
3046,443,2023-07-17,completed
3047,100,2023-08-15,completed
3048,59,2023-05-07,pending
3049,508,2023-01-18,completed
3050,258,2023-04-12,completed
3051,413,2023-08-24,pending
3052,452,2023-02-18,completed
3053,65,2023-09-24,completed
3054,595,2023-12-07,completed
3055,154,2023-04-17,completed
3056,985,2023-08-31,completed
3057,266,2023-07-19,cancelled
3058,821,2023-12-15,completed
3059,79,2023-06-09,completed
3060,315,2023-06-15,completed
3061,662,2023-03-23,completed
3062,947,2023-11-19,completed
3063,560,2023-01-22,completed
3064,917,2023-10-09,pending
3065,891,2023-09-24,completed
3066,248,2023-03-04,completed
3067,790,2023-05-10,completed
3068,868,2023-09-04,cancelled
3069,610,2023-11-23,completed
3070,414,2023-06-02,completed
3071,25,2023-04-12,completed
3072,284,2023-07-04,cancelled
3073,449,2023-01-27,completed
3074,881,2023-12-08,completed
3075,301,2023-04-22,completed
3076,68,2023-02-27,completed
3077,7,2023-05-01,completed
3078,817,2023-11-21,completed
3079,137,2023-08-11,completed
3080,164,2023-06-16,cancelled
3081,83,2023-01-08,pending
3082,897,2023-03-27,completed
3083,650,2023-05-22,completed
3084,420,2023-10-27,completed
3085,73,2023-03-03,completed
3086,237,2023-07-22,completed
3087,46,2023-05-05,completed
3088,618,2023-01-05,completed
3089,928,2023-01-22,completed
3090,800,2023-10-25,completed
3091,262,2023-12-20,completed
3092,176,2023-09-01,completed
3093,166,2023-12-19,completed
3094,657,2023-11-02,pending
3095,842,2023-03-21,completed
3096,370,2023-07-10,completed
3097,795,2023-02-15,completed
3098,54,2023-05-08,completed
3099,690,2023-03-22,pending
3100,419,2023-09-13,completed
3101,756,2023-02-16,completed
3102,507,2023-12-18,completed
3103,341,2023-11-13,completed
3104,127,2023-06-23,refunded
3105,409,2023-11-17,completed
3106,924,2023-01-31,completed
3107,367,2023-01-31,completed
3108,271,2023-07-02,completed
3109,644,2023-11-27,completed
3110,605,2023-03-20,completed
3111,379,2023-12-26,completed
3112,73,2023-10-02,completed
3113,923,2023-02-24,pending
3114,922,2023-03-06,completed
3115,915,2023-09-07,completed
3116,248,2023-04-30,completed
3117,860,2023-06-12,completed
3118,785,2023-10-13,completed
3119,43,2023-11-27,completed
3120,377,2023-06-27,completed
3121,41,2023-08-13,completed
3122,170,2023-04-09,completed
3123,946,2023-01-11,completed
3124,212,2023-12-19,completed
3125,493,2023-07-13,completed
3126,680,2023-07-03,cancelled
3127,39,2023-03-10,cancelled
3128,369,2023-05-09,completed
3129,757,2023-01-21,completed
3130,151,2023-09-06,completed
3131,111,2023-12-28,completed
3132,480,2023-08-13,cancelled
3133,436,2023-10-14,completed
3134,47,2023-05-31,completed
3135,575,2023-10-05,completed
3136,737,2023-12-23,completed
3137,366,2023-09-08,completed
3138,69,2023-04-08,completed
3139,299,2023-10-18,completed
3140,944,2023-04-06,completed
3141,802,2023-10-06,completed
3142,296,2023-06-28,completed
3143,203,2023-06-15,completed
3144,61,2023-08-28,completed
3145,946,2023-05-21,completed
3146,963,2023-11-03,cancelled
3147,830,2023-10-11,pending
3148,314,2023-03-24,cancelled
3149,161,2023-02-05,completed
3150,331,2023-09-29,completed
3151,528,2023-03-21,completed
3152,338,2023-08-19,pending
3153,606,2023-06-01,cancelled
3154,304,2023-05-15,pending
3155,503,2023-10-05,completed
3156,650,2023-07-07,cancelled
3157,338,2023-08-21,completed
3158,550,2023-01-01,completed
3159,639,2023-11-23,completed
3160,275,2023-09-17,completed
3161,164,2023-07-14,completed
3162,443,2023-04-05,completed
3163,319,2023-01-10,completed
3164,589,2023-11-14,completed
3165,504,2023-07-06,pending
3166,686,2023-11-14,completed
3167,387,2023-05-03,completed
3168,970,2023-06-14,completed
3169,870,2023-02-02,pending
3170,833,2023-12-04,completed
3171,888,2023-10-03,completed
3172,603,2023-07-18,completed
3173,750,2023-04-08,completed
3174,776,2023-09-26,completed
3175,691,2023-12-16,pending
3176,494,2023-09-12,completed
3177,490,2023-10-10,completed
3178,721,2023-03-20,pending
3179,73,2023-11-10,pending
3180,509,2023-05-25,completed
3181,390,2023-06-15,pending
3182,619,2023-07-29,completed
3183,857,2023-11-25,completed
3184,295,2023-06-14,completed
3185,369,2023-02-26,completed
3186,956,2023-02-19,completed
3187,796,2023-09-25,completed
3188,865,2023-12-04,completed
3189,694,2023-02-04,completed
3190,549,2023-01-23,completed
3191,649,2023-03-08,completed
3192,850,2023-04-02,completed
3193,568,2023-01-17,completed
3194,187,2023-04-14,completed
3195,853,2023-02-24,completed
3196,770,2023-09-06,completed
3197,445,2023-04-09,completed
3198,570,2023-02-20,completed
3199,363,2023-01-17,cancelled
3200,123,2023-10-20,completed
3201,188,2023-11-25,completed
3202,742,2023-07-18,completed
3203,680,2023-12-03,pending
3204,420,2023-09-08,completed
3205,626,2023-09-27,completed
3206,252,2023-11-16,completed
3207,619,2023-12-26,completed
3208,549,2023-10-30,completed
3209,335,2023-05-12,completed
3210,92,2023-01-26,completed
3211,530,2023-07-07,completed
3212,866,2023-04-24,completed
3213,63,2023-11-07,completed
3214,662,2023-02-06,completed
3215,512,2023-01-07,completed
3216,139,2023-04-17,cancelled
3217,698,2023-12-02,completed
3218,185,2023-09-09,completed
3219,205,2023-02-10,completed
3220,772,2023-08-28,completed
3221,214,2023-11-24,completed
3222,256,2023-02-01,completed
3223,135,2023-07-04,cancelled
3224,573,2023-10-13,completed
3225,875,2023-08-01,completed
3226,822,2023-07-08,completed
3227,88,2023-12-29,completed
3228,836,2023-01-30,completed
3229,988,2023-11-12,completed
3230,207,2023-05-17,completed
3231,129,2023-09-28,pending
3232,823,2023-01-21,completed
3233,3,2023-02-06,pending
3234,974,2023-06-05,completed
3235,934,2023-02-09,completed
3236,754,2023-04-21,completed
3237,121,2023-09-23,completed
3238,385,2023-02-19,cancelled
3239,614,2023-02-21,completed
3240,38,2023-04-29,completed
3241,341,2023-09-30,completed
3242,925,2023-07-17,completed
3243,645,2023-04-08,refunded
3244,714,2023-04-09,completed
3245,860,2023-09-27,completed
3246,21,2023-12-03,completed
3247,242,2023-05-08,cancelled
3248,455,2023-10-19,completed
3249,963,2023-11-17,completed
3250,621,2023-04-02,completed
3251,303,2023-10-13,completed
3252,596,2023-10-13,completed
3253,595,2023-08-01,completed
3254,803,2023-02-24,completed
3255,964,2023-11-23,completed
3256,69,2023-10-23,completed
3257,129,2023-07-03,completed
3258,196,2023-12-12,completed
3259,140,2023-08-23,pending
3260,444,2023-12-26,cancelled
3261,283,2023-12-07,completed
3262,312,2023-08-07,completed
3263,746,2023-02-23,completed
3264,535,2023-03-27,completed
3265,665,2023-04-03,completed
3266,277,2023-10-09,completed
3267,61,2023-07-25,completed
3268,319,2023-09-16,cancelled
3269,890,2023-06-22,completed
3270,52,2023-12-03,completed
3271,856,2023-03-22,completed
3272,153,2023-10-01,completed
3273,749,2023-11-04,completed
3274,311,2023-08-15,completed
3275,814,2023-06-30,completed
3276,544,2023-06-11,completed
3277,567,2023-10-09,cancelled
3278,864,2023-06-16,completed
3279,389,2023-07-10,completed
3280,548,2023-07-31,completed
3281,622,2023-11-21,completed
3282,177,2023-08-09,completed
3283,362,2023-06-15,completed
3284,314,2023-11-08,refunded
3285,807,2023-05-04,cancelled
3286,848,2023-10-16,completed
3287,97,2023-10-07,pending
3288,881,2023-04-20,completed
3289,213,2023-07-12,completed
3290,829,2023-10-09,completed
3291,137,2023-05-11,completed
3292,6,2023-07-04,completed
3293,109,2023-08-20,completed
3294,547,2023-08-18,completed
3295,39,2023-07-23,completed
3296,662,2023-01-01,completed
3297,425,2023-01-18,pending
3298,630,2023-05-26,completed
3299,261,2023-11-02,completed
3300,426,2023-01-09,completed
3301,87,2023-09-23,completed
3302,465,2023-03-11,completed
3303,76,2023-06-04,completed
3304,471,2023-01-04,completed
3305,976,2023-06-03,completed
3306,963,2023-04-24,completed
3307,414,2023-04-20,completed
3308,825,2023-06-11,completed
3309,895,2023-01-12,completed
3310,726,2023-12-20,refunded
3311,457,2023-05-22,completed
3312,285,2023-10-11,completed
3313,239,2023-09-19,completed
3314,677,2023-10-12,completed
3315,599,2023-10-20,cancelled
3316,653,2023-10-20,completed
3317,672,2023-03-21,completed
3318,558,2023-02-18,completed
3319,372,2023-01-20,completed
3320,495,2023-08-24,completed
3321,624,2023-07-02,completed
3322,919,2023-03-21,completed
3323,45,2023-03-12,completed
3324,401,2023-05-16,completed
3325,247,2023-07-07,pending
3326,616,2023-10-26,completed
3327,597,2023-05-08,completed
3328,450,2023-04-30,completed
3329,485,2023-05-12,completed
3330,646,2023-06-03,completed
3331,620,2023-02-17,completed
3332,18,2023-10-20,completed
3333,606,2023-07-24,completed
3334,662,2023-10-19,completed
3335,758,2023-04-22,cancelled
3336,289,2023-02-09,completed
3337,414,2023-06-16,completed
3338,721,2023-09-05,completed
3339,638,2023-03-30,completed
3340,235,2023-09-07,completed
3341,416,2023-12-20,completed
3342,938,2023-12-26,completed
3343,499,2023-10-23,completed
3344,974,2023-02-18,completed
3345,634,2023-11-01,completed
3346,650,2023-11-25,completed
3347,115,2023-06-03,completed
3348,932,2023-01-20,completed
3349,674,2023-10-23,completed
3350,713,2023-07-15,completed
3351,234,2023-02-10,completed
3352,540,2023-01-29,completed
3353,11,2023-06-21,completed
3354,206,2023-06-28,completed
3355,679,2023-08-11,completed
3356,247,2023-08-02,completed
3357,559,2023-03-03,completed
3358,758,2023-04-27,completed
3359,127,2023-12-01,completed
3360,147,2023-11-05,completed
3361,118,2023-01-06,completed
3362,911,2023-11-21,completed
3363,382,2023-11-20,pending
3364,412,2023-07-15,completed
3365,664,2023-01-28,completed
3366,584,2023-06-06,completed
3367,363,2023-09-26,completed
3368,509,2023-01-22,completed
3369,137,2023-06-13,completed
3370,175,2023-10-04,completed
3371,289,2023-10-17,completed
3372,958,2023-03-18,completed
3373,481,2023-06-17,completed
3374,19,2023-09-15,completed
3375,195,2023-12-24,completed
3376,330,2023-04-24,completed
3377,936,2023-03-20,completed
3378,175,2023-01-26,completed
3379,449,2023-12-11,completed
3380,925,2023-07-21,completed
3381,946,2023-08-17,completed
3382,354,2023-11-01,pending
3383,499,2023-10-22,refunded
3384,141,2023-09-16,completed
3385,758,2023-02-16,completed
3386,897,2023-04-24,completed
3387,930,2023-08-10,completed
3388,93,2023-05-29,completed
3389,944,2023-07-21,completed
3390,239,2023-03-17,pending
3391,205,2023-03-09,completed
3392,560,2023-06-22,completed
3393,433,2023-02-12,completed
3394,245,2023-09-01,completed
3395,832,2023-10-20,completed
3396,317,2023-01-26,completed
3397,925,2023-10-08,completed
3398,295,2023-07-24,completed
3399,640,2023-05-15,completed
3400,856,2023-02-13,pending
3401,282,2023-07-24,completed
3402,17,2023-09-14,completed
3403,71,2023-08-11,completed
3404,269,2023-12-24,completed
3405,325,2023-03-08,completed
3406,794,2023-03-11,pending
3407,305,2023-09-04,completed
3408,451,2023-10-14,completed
3409,7,2023-04-12,completed
3410,314,2023-09-07,completed
3411,817,2023-07-22,completed
3412,103,2023-11-30,completed
3413,821,2023-10-20,completed
3414,193,2023-04-11,completed
3415,753,2023-10-15,cancelled
3416,574,2023-11-12,completed
3417,529,2023-09-26,completed
3418,171,2023-05-07,completed
3419,537,2023-05-05,completed
3420,251,2023-02-06,completed
3421,765,2023-05-17,completed
3422,387,2023-08-09,pending
3423,207,2023-06-15,completed
3424,541,2023-12-17,completed
3425,629,2023-10-22,pending
3426,416,2023-02-15,completed
3427,794,2023-02-27,completed
3428,380,2023-12-10,completed
3429,144,2023-07-31,completed
3430,25,2023-08-05,completed
3431,822,2023-07-07,completed
3432,668,2023-06-28,completed
3433,73,2023-04-08,cancelled
3434,632,2023-06-14,completed
3435,824,2023-06-26,completed
3436,833,2023-11-01,completed
3437,93,2023-12-02,cancelled
3438,505,2023-01-13,completed
3439,598,2023-06-06,refunded
3440,336,2023-03-28,completed
3441,425,2023-06-29,completed
3442,499,2023-11-12,completed
3443,364,2023-08-15,completed
3444,947,2023-11-16,completed
3445,630,2023-03-16,completed
3446,745,2023-08-14,completed
3447,199,2023-01-23,completed
3448,718,2023-04-30,completed
3449,413,2023-04-13,completed
3450,339,2023-12-17,completed
3451,659,2023-07-11,completed
3452,962,2023-03-21,completed
3453,937,2023-02-13,completed
3454,429,2023-02-27,completed
3455,783,2023-01-28,completed
3456,899,2023-05-05,completed
3457,139,2023-11-14,completed
3458,693,2023-03-17,completed
3459,942,2023-05-28,completed
3460,542,2023-01-08,completed
3461,57,2023-06-25,completed
3462,232,2023-12-22,completed
3463,658,2023-02-26,completed
3464,435,2023-06-06,completed
3465,384,2023-08-19,completed
3466,560,2023-08-30,completed
3467,194,2023-01-12,completed
3468,736,2023-06-19,completed
3469,648,2023-04-18,completed
3470,534,2023-10-03,completed
3471,518,2023-04-19,refunded
3472,716,2023-04-15,completed
3473,751,2023-10-07,completed
3474,185,2023-09-25,completed
3475,872,2023-05-13,completed
3476,292,2023-10-08,completed
3477,335,2023-09-05,completed
3478,732,2023-11-15,cancelled
3479,116,2023-03-14,completed
3480,825,2023-12-22,completed
3481,49,2023-12-24,completed
3482,685,2023-12-09,completed
3483,82,2023-01-10,completed
3484,834,2023-07-12,completed
3485,333,2023-10-26,completed
3486,557,2023-12-06,completed
3487,335,2023-09-27,completed
3488,532,2023-01-23,completed
3489,960,2023-05-11,completed
3490,221,2023-03-29,completed
3491,635,2023-01-31,completed
3492,746,2023-05-26,completed
3493,733,2023-04-13,pending
3494,323,2023-12-23,pending
3495,851,2023-11-13,completed
3496,3,2023-05-19,completed
3497,694,2023-01-28,completed
3498,206,2023-08-27,completed
3499,832,2023-12-02,completed
3500,40,2023-01-05,completed
3501,59,2023-02-04,completed
3502,951,2023-07-18,completed
3503,574,2023-12-05,completed
3504,644,2023-05-19,completed
3505,507,2023-12-06,completed
3506,572,2023-12-04,pending
3507,884,2023-07-04,completed
3508,843,2023-02-25,completed
3509,122,2023-01-10,completed
3510,479,2023-05-30,completed
3511,619,2023-11-29,completed
3512,96,2023-07-17,completed
3513,859,2023-04-29,completed
3514,414,2023-07-14,completed
3515,235,2023-09-18,completed
3516,898,2023-12-30,completed
3517,62,2023-02-20,completed
3518,256,2023-06-11,completed
3519,561,2023-09-06,completed
3520,905,2023-11-02,completed
3521,348,2023-09-30,pending
3522,671,2023-02-15,completed
3523,124,2023-04-06,refunded
3524,482,2023-04-12,completed
3525,317,2023-09-14,completed
3526,504,2023-08-23,refunded
3527,719,2023-10-15,completed
3528,48,2023-12-31,completed
3529,409,2023-01-12,completed
3530,932,2023-01-21,completed
3531,136,2023-05-07,pending
3532,201,2023-09-29,completed
3533,250,2023-06-06,completed
3534,314,2023-06-20,completed
3535,869,2023-09-08,completed
3536,368,2023-07-21,completed
3537,429,2023-03-22,completed
3538,830,2023-01-10,completed
3539,807,2023-06-27,completed
3540,480,2023-12-17,pending
3541,314,2023-06-30,completed
3542,500,2023-07-01,completed
3543,721,2023-11-17,completed
3544,355,2023-06-04,completed
3545,485,2023-05-01,completed
3546,211,2023-09-14,cancelled
3547,704,2023-05-22,completed
3548,44,2023-02-01,pending
3549,541,2023-11-17,completed
3550,571,2023-05-12,completed
3551,583,2023-07-18,completed
3552,92,2023-01-16,completed
3553,265,2023-10-12,completed
3554,895,2023-05-24,pending
3555,220,2023-04-26,completed
3556,902,2023-03-19,pending
3557,925,2023-06-24,completed
3558,442,2023-07-21,completed
3559,401,2023-12-03,completed
3560,400,2023-03-12,completed
3561,727,2023-02-14,refunded
3562,991,2023-07-15,completed
3563,899,2023-09-24,completed
3564,789,2023-12-14,completed
3565,576,2023-11-10,completed
3566,858,2023-11-17,completed
3567,804,2023-12-18,completed
3568,490,2023-04-27,completed
3569,485,2023-08-02,completed
3570,757,2023-05-04,completed
3571,470,2023-10-21,completed
3572,574,2023-03-20,completed
3573,938,2023-08-07,completed
3574,844,2023-06-09,completed
3575,682,2023-11-06,completed
3576,445,2023-06-18,completed
3577,269,2023-08-18,completed
3578,267,2023-10-05,completed
3579,54,2023-03-09,completed
3580,528,2023-04-16,completed
3581,520,2023-12-01,completed
3582,616,2023-03-12,completed
3583,59,2023-10-25,completed
3584,825,2023-10-05,completed
3585,40,2023-12-17,completed
3586,237,2023-04-14,completed
3587,955,2023-03-12,completed
3588,386,2023-06-08,completed
3589,606,2023-12-19,completed
3590,734,2023-12-28,completed
3591,716,2023-09-26,completed
3592,650,2023-03-11,completed
3593,300,2023-08-09,completed
3594,395,2023-03-16,completed
3595,207,2023-12-02,completed
3596,336,2023-10-17,pending
3597,593,2023-03-22,completed
3598,730,2023-06-12,completed
3599,514,2023-02-04,completed
3600,178,2023-10-13,pending
3601,396,2023-09-30,completed
3602,371,2023-03-02,completed
3603,858,2023-04-05,completed
3604,791,2023-06-12,completed
3605,658,2023-03-16,cancelled
3606,318,2023-01-16,completed
3607,736,2023-06-13,completed
3608,369,2023-07-31,cancelled
3609,384,2023-07-30,completed
3610,62,2023-06-05,completed
3611,806,2023-08-15,completed
3612,505,2023-11-23,completed
3613,239,2023-05-21,completed
3614,195,2023-03-19,completed
3615,678,2023-04-07,completed
3616,963,2023-02-24,completed
3617,222,2023-03-09,completed
3618,61,2023-04-05,completed
3619,129,2023-01-14,pending
3620,990,2023-11-10,completed
3621,685,2023-11-12,completed
3622,992,2023-05-17,cancelled
3623,156,2023-11-07,completed
3624,917,2023-10-18,completed
3625,378,2023-11-10,completed
3626,622,2023-04-29,completed
3627,781,2023-11-02,completed
3628,923,2023-04-29,refunded
3629,868,2023-04-29,completed
3630,903,2023-12-18,completed
3631,790,2023-01-14,completed
3632,586,2023-07-03,completed
3633,999,2023-02-10,completed
3634,437,2023-12-19,completed
3635,975,2023-09-02,completed
3636,207,2023-03-10,completed
3637,388,2023-09-15,completed
3638,480,2023-11-06,completed
3639,791,2023-08-29,completed
3640,887,2023-12-31,completed
3641,838,2023-11-29,completed
3642,984,2023-07-11,completed
3643,340,2023-04-05,cancelled
3644,869,2023-07-18,completed
3645,340,2023-09-09,pending
3646,204,2023-08-31,completed
3647,161,2023-03-12,refunded
3648,540,2023-03-25,completed
3649,392,2023-04-09,cancelled
3650,769,2023-04-26,completed
3651,677,2023-01-17,completed
3652,575,2023-07-29,pending
3653,534,2023-01-08,completed
3654,70,2023-05-19,completed
3655,893,2023-07-31,completed
3656,405,2023-04-24,cancelled
3657,608,2023-12-10,completed
3658,675,2023-04-14,completed
3659,591,2023-04-15,completed
3660,517,2023-02-03,completed
3661,828,2023-04-01,completed
3662,120,2023-08-13,completed
3663,814,2023-11-12,completed
3664,690,2023-09-08,pending
3665,688,2023-12-19,completed
3666,902,2023-06-16,completed
3667,217,2023-08-23,completed
3668,56,2023-05-07,completed
3669,366,2023-08-07,completed
3670,699,2023-07-27,completed
3671,504,2023-01-22,completed
3672,744,2023-11-08,completed
3673,767,2023-07-14,completed
3674,925,2023-06-10,completed
3675,455,2023-07-21,completed
3676,104,2023-11-10,completed
3677,77,2023-10-20,completed
3678,230,2023-11-01,completed
3679,914,2023-10-02,completed
3680,258,2023-09-26,completed
3681,264,2023-11-25,completed
3682,331,2023-12-27,completed
3683,993,2023-01-20,completed
3684,182,2023-09-24,completed
3685,893,2023-02-25,pending
3686,768,2023-08-20,pending
3687,550,2023-08-22,completed
3688,688,2023-01-22,completed
3689,27,2023-05-06,completed
3690,276,2023-09-23,completed
3691,652,2023-10-03,completed
3692,299,2023-07-22,completed
3693,957,2023-01-21,completed
3694,799,2023-10-13,completed
3695,91,2023-07-18,completed
3696,480,2023-09-22,completed
3697,573,2023-11-19,completed
3698,458,2023-01-26,completed
3699,451,2023-04-08,completed
3700,365,2023-05-30,completed
3701,859,2023-08-14,completed
3702,675,2023-07-23,completed
3703,351,2023-06-05,completed
3704,655,2023-05-27,completed
3705,400,2023-08-25,completed
3706,253,2023-03-27,pending
3707,781,2023-08-05,completed
3708,881,2023-05-31,completed
3709,803,2023-11-10,completed
3710,459,2023-01-28,pending
3711,699,2023-12-20,completed
3712,917,2023-09-22,cancelled
3713,499,2023-03-14,completed
3714,950,2023-08-26,completed
3715,971,2023-11-27,pending
3716,926,2023-08-20,completed
3717,508,2023-02-16,completed
3718,304,2023-09-14,completed
3719,501,2023-02-27,completed
3720,803,2023-04-03,completed
3721,598,2023-10-27,completed
3722,166,2023-12-23,completed
3723,415,2023-10-07,completed
3724,462,2023-03-11,cancelled
3725,920,2023-07-21,completed
3726,114,2023-07-31,completed
3727,433,2023-06-15,completed
3728,992,2023-08-19,completed
3729,356,2023-01-13,completed
3730,928,2023-04-02,refunded
3731,695,2023-08-21,completed
3732,207,2023-10-30,completed
3733,768,2023-12-31,completed
3734,235,2023-04-14,completed
3735,442,2023-08-21,pending
3736,355,2023-02-16,completed
3737,515,2023-05-09,completed
3738,208,2023-06-15,completed
3739,709,2023-12-21,completed
3740,853,2023-11-29,completed
3741,125,2023-12-31,completed
3742,138,2023-03-25,completed
3743,339,2023-03-05,completed
3744,537,2023-02-16,completed
3745,68,2023-02-28,cancelled
3746,573,2023-12-28,pending
3747,541,2023-08-19,completed
3748,383,2023-11-21,completed
3749,19,2023-07-05,completed
3750,683,2023-02-13,completed
3751,450,2023-09-26,completed
3752,74,2023-12-29,completed
3753,573,2023-07-16,pending
3754,939,2023-09-19,cancelled
3755,665,2023-11-10,completed
3756,276,2023-03-23,completed
3757,48,2023-07-13,completed
3758,211,2023-10-09,completed
3759,855,2023-07-14,completed
3760,920,2023-01-23,completed
